Genome	DE96NGSUKBD140734Dm	DE91NGSUKBD140727Sc	DE90NGSUKBD140745Dm	DE86NGSUKBD140720Sc	DE85NGSUKBD140738Dm	DE80NGSUKBD140731Sc	DE75NGSUKBD140724Sc	DE74NGSUKBD140742Dm	DE69NGSUKBD140735Dm	DE64NGSUKBD140728Sc	DE63NGSUKBD140746Dm	DE59NGSUKBD140721Sc	DE58NGSUKBD140739Dm	DE53NGSUKBD140732Sc	DE48NGSUKBD140725Sc	DE47NGSUKBD140743Dm	DE42NGSUKBD140736Dm	DE37NGSUKBD140729Sc	DE32NGSUKBD140722Sc	DE31NGSUKBD140740Dm	DE26NGSUKBD140733Dm	DE21NGSUKBD140726Sc	DE20NGSUKBD140744Dm	DE16NGSUKBD140719Sc	DE15NGSUKBD140737Dm	DE10NGSUKBD140730Sc	DE05NGSUKBD140723Sc	DE04NGSUKBD140741Dm
6_binette_bin20	0	0.9000446	0.36559707	0.66489697	0	0.72177166	0.79326206	0.15525635	0.13129784	0.70197994	0.21001287	0.60631007	0.021876642	0.7864902	0.87933934	0.19411434	0	0.8692231	0.7997817	0.15011133	0	0.72693616	0.24687979	0.69838625	0	0.6612471	0.6984736	0.24440327
6_binette_bin35	0.08358945	0.6662804	0.29731715	0.49337327	0.04614593	0.47042194	0.48610502	0.15423736	0.16825563	0.46307954	0.18915172	0.46782538	0.072715156	0.5231261	0.5296233	0.17546032	0.06935943	0.5791833	0.51999927	0.1308123	0.1086445	0.56645715	0.16254106	0.49656326	0.06032021	0.6866092	0.46571139	0.078494094
6_binette_bin36	0	4.474515	2.1664689	3.9842312	0.0058188234	3.7549038	4.023083	0.72701365	0.47809234	4.7204146	1.0311875	4.797923	0.081628546	4.55444	3.6939971	0.921559	0	3.1993253	4.3535385	0.82271874	0	3.394897	0.97066677	4.341535	0.0061525786	3.5033417	4.649096	0.28810135
6_binette_bin37	0	5.544944	2.8155167	6.432128	0.0063434225	4.48849	6.154941	0.8980593	0.55267555	6.260837	1.2966386	6.571442	0.10528608	5.86767	5.386413	1.253382	0	3.9815202	6.680126	1.0451577	0	4.1871443	1.3033777	5.7188873	0.0072647813	4.7551403	6.830399	0.35573706
7_binette_bin12	0.05235528	0.45426422	0.14204448	0.2798733	0	0.37584773	0.26443228	0.063507736	0.08130337	0.41906616	0.08030554	0.24798782	0.013440434	0.56482196	0.2855009	0.059791878	0	0.51694435	0.27522993	0.05142196	0	0.3469915	0.08197785	0.3032933	0	0.45397833	0.25630492	0.019959262
7_binette_bin15	0	0.6266479	0.29119945	0.5251171	0	0.699198	0.66274375	0.11825972	0.097261645	0.60494107	0.17295858	0.5275817	0.01963116	0.71007466	0.69120556	0.15251863	0	0.7871305	0.6603045	0.11969264	0	0.70127326	0.20072956	0.5773346	0	0.56591284	0.60272235	0.18602785
7_binette_bin18	0	0.49949518	0.22420081	0.3428088	0	0.60351455	0.46845877	0.11443521	0.089632176	0.72477	0.16978252	0.36983657	0.017856205	0.51455027	0.76193386	0.12732914	0	0.58053017	0.44126803	0.11184919	0	0.77132547	0.10819177	0.44382685	0	0.57831657	0.6971921	0.74602115
7_binette_bin25	0	0.5086922	0.2736627	0.43617493	0	0.5554906	0.5549256	0.11341586	0.10362951	0.4768961	0.17135884	0.44838917	0.021373443	0.51909053	0.5671969	0.1369657	0	0.6317346	0.5250406	0.1090084	0	0.60236144	0.16903846	0.5175733	0	0.5892481	0.481568	0.1293433
7_binette_bin3	0.07720432	0.08312409	0.043068696	0.06617213	0.005368575	0.09392536	0.07736356	0.017578334	0.095237225	0.07544045	0.025663482	0.064538136	0.012950581	0.08735964	0.0902793	0.02093273	0.07728066	0.114290036	0.07433292	0.01710956	0.10783933	0.094489954	0.0197042	0.07712343	0.0068656825	0.12509452	0.06383509	0.010171362
7_binette_bin4	0.09056811	0.25787902	0.11076226	0.19093864	0.007932744	0.2609439	0.19423214	0.05157191	0.13992532	0.23058583	0.070831336	0.18813746	0.020676216	0.25638053	0.2276318	0.057935182	0.10213798	0.30415958	0.19754572	0.048019487	0.13379143	0.2732793	0.05043279	0.21664542	0.009671278	0.28258926	0.19325803	0.030533174
7_binette_bin5	0.17801853	0.21963745	0.09625105	0.1595688	0.012314162	0.21789414	0.17055838	0.042431667	0.16148579	0.1954226	0.057701953	0.16200033	0.027325092	0.21881263	0.19992149	0.04746835	0.13478228	0.25385314	0.1781932	0.03880768	0.18024474	0.22137944	0.046396345	0.18039282	0.0121976575	0.245619	0.15939172	0.024132153
7_binette_bin6	0.1499894	0.36364982	0.1777789	0.26199338	0.009351744	0.37286946	0.31923366	0.06969961	0.22087325	0.30859253	0.103388004	0.25662366	0.031461686	0.36778	0.36254868	0.081529744	0.14509436	0.4606002	0.29917598	0.06875124	0.21042615	0.4082426	0.0770599	0.30267325	0.012462734	0.53611284	0.25466305	0.03978771
7_binette_bin63	0.08909743	0.30184984	0.1422599	0.22900622	0.0064469795	0.29534543	0.2526612	0.05886453	0.12628081	0.24954	0.08325624	0.22422147	0.020135729	0.29158804	0.29208896	0.06888147	0.07727511	0.3416075	0.25434315	0.05660083	0.10054952	0.3195851	0.06929707	0.25839728	0.0071147336	0.32761037	0.22070266	0.03435669
7_binette_bin65	0.06838843	0.42604607	0.21232903	0.32584	0	0.38752782	0.36394805	0.07892999	0.13644297	0.3718187	0.117860325	0.3459719	0.021876704	0.43036535	0.38934416	0.08879842	0.06812439	0.49749523	0.3662028	0.075684324	0.0952025	0.4213606	0.09006453	0.3514941	0.006341795	0.64541423	0.31486112	0.0535175
7_binette_bin66	0.13181129	0.25438896	0.119404934	0.18504024	0.010130832	0.25479966	0.20801605	0.04442622	0.1412895	0.21779281	0.065428786	0.19712695	0.022183692	0.25478846	0.22747992	0.0492261	0.10034257	0.29716128	0.21712261	0.044797555	0.14510894	0.24086876	0.05375895	0.20361441	0.010262712	0.33458528	0.18162711	0.023656037
7_binette_bin67	0	0	0	0	0	0.7210126	0	0	0	0	0	0	0.003247455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7_binette_bin68	0	3.8531222	2.0797107	3.7903814	0.0069064563	3.6164486	4.0378604	0.71447754	0.42131668	4.798433	1.0086906	4.456771	0.07551268	4.573712	3.2920768	0.90723264	0	3.6923456	4.1448226	0.7836674	0	3.1967614	0.9674076	3.830805	0.008050718	3.3806973	4.2160144	0.2779005
7_binette_bin69	0.18039906	0.20617257	0.0955113	0.16007335	0.0143853305	0.23981874	0.17859413	0.04730733	0.20699589	0.17469977	0.06576027	0.15546007	0.029799195	0.19146132	0.2141421	0.05319899	0.17420262	0.255845	0.17313072	0.043991014	0.23744409	0.2507777	0.043870907	0.19199008	0.014212223	0.25113758	0.16319859	0.038004216
7_binette_bin7	0.112778254	0.21059392	0.09506167	0.156206	0.0083193835	0.22658291	0.17142887	0.043851618	0.14580268	0.19203603	0.060906053	0.14969641	0.021075001	0.20518717	0.20087914	0.049238287	0.107754655	0.24681303	0.16307934	0.040758945	0.14864217	0.2393705	0.042698663	0.17870219	0.009564632	0.24227816	0.15916698	0.028371058
7_binette_bin70	0.11629465	0.19805177	0.08651662	0.14310572	0.00924161	0.19807239	0.16058673	0.03745059	0.1341328	0.16650245	0.05346949	0.14440872	0.020866018	0.18693848	0.18225889	0.0448622	0.10186462	0.21463665	0.16020858	0.035762154	0.13848908	0.2056271	0.038507596	0.15832715	0.009713819	0.23997472	0.14049819	0.027184132
7_binette_bin71	0.3510259	0.36899522	0.19237971	0.31246364	0.019784939	0.38435107	0.34816217	0.07811914	0.38326907	0.29787153	0.11680993	0.29408076	0.054005474	0.3419652	0.37959158	0.091153875	0.26367006	0.4517801	0.33788425	0.07574067	0.43158898	0.42425752	0.082982436	0.3362797	0.02962994	0.54542	0.28229722	0.025469204
7_binette_bin72	0.18161295	0.20252398	0.09281336	0.15338129	0.013091584	0.19858554	0.16774042	0.04011869	0.15999581	0.17460293	0.05805875	0.15254918	0.026896	0.1940455	0.19749758	0.045039855	0.13275108	0.23448643	0.1638373	0.03551765	0.18767229	0.20401533	0.04352768	0.17035659	0.012355057	0.25594375	0.15950534	0.025643747
7_binette_bin73	0.08773936	0.8778794	0.43434528	0.76298136	0.010751903	0.8912276	0.9059969	0.16914555	0.1874436	1.099243	0.22210334	1.0019909	0.031605903	0.99479085	0.6710491	0.20594215	0.09080523	1.0844609	0.8395266	0.17879945	0.10430748	0.8080257	0.22037022	0.83172417	0.011355797	0.81007403	0.83225733	0.091569275
7_binette_bin74	0.063520245	0.07551102	0.04141218	0.057715043	0.0042437366	0.08206678	0.064065665	0.01595035	0.07429295	0.065461054	0.02310829	0.054419644	0.009806344	0.08058994	0.081593476	0.018902313	0.059656195	0.09910873	0.06547802	0.014608658	0.09710114	0.08307181	0.015786381	0.064483516	0.0055978023	0.13049765	0.050370295	0.008862852
7_binette_bin77	0.17374863	0.15829928	0.08104304	0.12183141	0.01259663	0.16128404	0.14372182	0.03459799	0.15469852	0.13513009	0.05019459	0.117948495	0.025841035	0.15373026	0.17413573	0.038448174	0.12467164	0.19786151	0.1427721	0.03264273	0.18241459	0.1771643	0.03694809	0.13871653	0.012761746	0.22157383	0.12661678	0.02517203
7_binette_bin78	0.0760704	0.512578	0.2504697	0.3752373	0.005662398	0.4585068	0.3855935	0.09665981	0.15233427	0.42331094	0.13247456	0.42080083	0.022244843	0.5023131	0.42427552	0.106087744	0.07169113	0.6163297	0.42077535	0.08690896	0.101069264	0.48096156	0.10895966	0.41900578	0.0065057296	0.71254796	0.3597068	0.05844042
7_binette_bin79	0.08157064	0.09261424	0.046347603	0.07672373	0.005889019	0.10862687	0.08337356	0.020338485	0.1001571	0.086817645	0.029233713	0.07245301	0.013902084	0.098115064	0.10895643	0.02360121	0.07908871	0.11806352	0.078904636	0.02064372	0.11141634	0.10938612	0.020558076	0.09020746	0.0068310187	0.13355188	0.07512616	0.014541618
7_binette_bin8	0.20088099	0.1826607	0.083362415	0.13895015	0.01396973	0.19081952	0.1508321	0.03763621	0.18070346	0.16464883	0.049823027	0.14013474	0.028825298	0.18627527	0.18058805	0.041838575	0.15123278	0.21965899	0.15576558	0.034031436	0.20314707	0.19590224	0.041157912	0.15678667	0.012842093	0.21347463	0.13841258	0.028425235
7_binette_bin80	0.14266221	0.2450935	0.10702961	0.17236166	0.017439809	0.24356602	0.16585916	0.046624906	0.18038301	0.22910501	0.067851104	0.17400974	0.032986786	0.25495815	0.19253764	0.055471923	0.1415937	0.2217013	0.17638877	0.044181943	0.1898276	0.24644609	0.048507802	0.212351	0.019889982	0.27817774	0.16562964	0.027965315
7_binette_bin81	0.05860914	0.1480171	0.06875039	0.12072532	0.005342299	0.15802749	0.13210554	0.030894497	0.10760099	0.13422933	0.045780156	0.11155511	0.013246847	0.15935296	0.14666407	0.034853578	0.086822785	0.19486977	0.11894839	0.028956573	0.10367461	0.16533539	0.029589035	0.13682166	0.006574822	0.16551748	0.123537846	0.01804062
7_binette_bin82	0	0.7564516	0.81074816	0.5974463	0	0.8185807	0.8172756	0.32542872	0.14235996	0.71967965	0.40804413	0.63235587	0.023055451	0.7981643	0.8719772	0.19863075	0	0.90299433	0.8427102	0.2770288	0	0.81232804	0.26591837	0.72450024	0	0.6710549	0.7216282	0.3095088
7_binette_bin83	0.08228801	0.33095977	0.16273198	0.30442473	0.00585514	0.34182686	0.32196298	0.057568964	0.11626084	0.4046102	0.0829171	0.3545461	0.018316163	0.3771632	0.2949119	0.07815374	0.07018553	0.39093426	0.33341515	0.06308052	0.0951457	0.32042685	0.06878854	0.2981067	0.0073962226	0.378067	0.3356781	0.031094942
7_binette_bin9	0.22417726	0.15827402	0.07553922	0.12288973	0.01660281	0.16573769	0.13480872	0.032923814	0.16214603	0.14535533	0.043787062	0.1267624	0.029098202	0.1617148	0.15744069	0.036767155	0.14352445	0.1979501	0.13838954	0.029503342	0.20888165	0.17030287	0.036532663	0.13681644	0.016426766	0.22313471	0.12131569	0.022533758
8_binette_bin10	0	0.53033537	0.33398578	0.4914078	0	0.57487327	0.6707517	0.1375379	0.088974744	0.52474546	0.19812271	0.57694036	0.017846024	0.5544041	0.717786	0.17333476	0	0.6294426	0.74744546	0.13533543	0	0.60158354	0.22623649	0.6537468	0	0.44565594	0.5829855	0.21472295
8_binette_bin26	0.17422943	0.32866156	0.15131027	0.33824992	0.014863528	0.27519935	0.32388562	0.0715308	0.20482515	0.26874658	0.09047779	0.33942747	0.03555605	0.3058895	0.34716514	0.0816009	0.16218734	0.24129009	0.36851218	0.06620778	0.21446513	0.2959754	0.0650566	0.37003478	0.018584974	0.26651454	0.33814892	0.031221358
8_binette_bin3	0.10780842	0.2467702	0.11977855	0.22731237	0.008166738	0.2245159	0.2478526	0.052184653	0.14946847	0.199104	0.07359914	0.23586085	0.022765514	0.22424375	0.2900259	0.05930345	0.11049979	0.2642204	0.26038405	0.048642762	0.14735352	0.24870872	0.055533163	0.24740653	0.00936281	0.26022762	0.2348486	0.025280507
8_binette_bin31	0.13910696	0.24204409	0.11263195	0.21757632	0.023101311	0.19853123	0.23034142	0.05625989	0.19675738	0.1969297	0.07296612	0.23511462	0.035142284	0.22085132	0.27089012	0.0645025	0.15056035	0.18897854	0.2565177	0.051168144	0.21066006	0.22856143	0.057759482	0.26673788	0.026007278	0.23125137	0.24918927	0.030994318
8_binette_bin4	0.054818835	0.11198158	0.054854028	0.09419403	0.0048390897	0.10240117	0.124711215	0.023881689	0.084502205	0.08896955	0.034173816	0.109612614	0.011700266	0.10100636	0.14100341	0.02725969	0.05711406	0.12770803	0.11860256	0.023266897	0.087325595	0.12193101	0.025410144	0.10701246	0.006284917	0.12842532	0.10722779	0.012478173
8_binette_bin40	0	0.62214	0.33062124	0.55012065	0	0.68601435	0.7781458	0.13979132	0.10386971	0.60247475	0.20078571	0.6214944	0.020106977	0.64955795	0.8129441	0.17813024	0	0.7404455	0.8069268	0.14088751	0	0.7029628	0.23860703	0.6783913	0	0.53849983	0.6788888	0.24553177
8_binette_bin5	0	0	0	0.035679508	0	0	0	0	0	0	0	0.038372487	0	0	0.27151433	0	0	0	0.10659207	0	0	0.03255991	0	0.10898633	0	0	0	0
8_binette_bin61	0.034583315	0.048434023	0.02147993	0.036849003	0.002658879	0.051106296	0.059588604	0.010662083	0.05943528	0.039339762	0.015371143	0.047986325	0.0066439672	0.039321255	0.07478148	0.013412946	0.048654832	0.05088941	0.054174274	0.010254674	0.066456735	0.061142754	0.00971216	0.043249812	0.003898857	0.05104263	0.054833874	0.0069364067
8_binette_bin63	0.037852757	0.13021801	0.06702612	0.10558089	0.0034759617	0.13386218	0.12856856	0.03228363	0.077967875	0.10324953	0.043810796	0.101870835	0.010200024	0.105889894	0.15367149	0.031810816	0.056001894	0.12806311	0.11473144	0.029533356	0.0785634	0.14942402	0.025200082	0.12401148	0.004360506	0.13129744	0.11863913	0.019686956
8_binette_bin66	0.06421357	0.07122442	0.035303384	0.056823332	0.0048369044	0.07164219	0.08596512	0.016445138	0.08443692	0.058320362	0.02217497	0.0727002	0.011397316	0.06442163	0.10700253	0.018584	0.068940766	0.08418431	0.08088924	0.014717624	0.09726099	0.083141394	0.016362444	0.06815695	0.0056090574	0.08163772	0.07701073	0.01022636
8_binette_bin71	0.2422702	1.5367272	0.882448	1.23175	0.025871783	1.824091	1.5361254	0.2934704	0.44642702	1.3901743	0.41671082	1.3647722	0.08991608	1.7723734	1.6077173	0.35063192	0.17299403	1.9639015	1.307304	0.2999533	0.34956655	2.003748	0.3145903	1.1527858	0.03257176	3.2986462	1.2067873	0.18258695
8_binette_bin72	0.04504224	0.07200668	0.03846068	0.05676975	0.003698176	0.06749993	0.09069268	0.013457144	0.052516636	0.05579014	0.021292865	0.076105386	0.008008941	0.07020045	0.09479866	0.01682352	0.034495678	0.08203669	0.08800461	0.014085571	0.058335762	0.07429539	0.015231299	0.06561814	0.00392769	0.108717695	0.06419228	0.007948232
8_binette_bin73	0.08483841	0.40555224	0.18887548	0.35158998	0.006520484	0.41627458	0.37060496	0.09431196	0.17332333	0.35020524	0.1343197	0.33896142	0.025879992	0.35772446	0.44590023	0.10758053	0.10975093	0.41576567	0.35681874	0.08553557	0.1402293	0.46686098	0.08438861	0.40784925	0.008252309	0.37563038	0.38334456	0.059027735
8_binette_bin74	0.037874762	0.5120251	0.27996224	0.4423931	0	0.413614	0.50816625	0.094438	0.12368797	0.41041717	0.1436061	0.4734321	0.020941915	0.46859238	0.53835523	0.107379355	0.033149943	0.6066259	0.52537745	0.09368556	0.049994346	0.46696386	0.1122484	0.47106192	0.0032035613	0.7850001	0.42351463	0.052289616
8_binette_bin75	0.3282091	0.22374304	0.11318563	0.20827891	0.021244187	0.20234461	0.24282803	0.04758581	0.22108252	0.1852527	0.067860946	0.2285688	0.046178333	0.20559499	0.27082777	0.055371627	0.20916563	0.24683549	0.26040187	0.04372275	0.2734197	0.21596302	0.05960012	0.21880104	0.021680908	0.2422705	0.21464996	0.032215256
8_binette_bin76	0.059202902	0.11951148	0.06365652	0.09936212	0.0045771073	0.12580247	0.12571484	0.030594056	0.08781056	0.09458994	0.04260988	0.103283845	0.013553769	0.11127413	0.16384049	0.031958498	0.063228756	0.13669512	0.121997654	0.027720014	0.090665065	0.14962076	0.027345339	0.110525966	0.0055280114	0.14671132	0.11589646	0.016457895
8_binette_bin77	0	3.532182	2.066789	4.033255	0.0087703355	3.25289	4.2515945	0.69110954	0.41444805	4.4209967	0.9817665	4.8142643	0.08204378	4.055194	3.819413	0.91063297	0	3.0916517	4.6839557	0.7679346	0	3.019853	0.90836746	4.2988706	0.009468598	3.252598	4.773998	0.28813848
8_binette_bin78	0.421356	0.23315036	0.11665751	0.20083581	0.030578047	0.24413218	0.24450083	0.053717062	0.3315129	0.20625047	0.07574558	0.21885832	0.05541287	0.22156392	0.31095532	0.062126223	0.3081472	0.28689227	0.24340151	0.05134568	0.39406487	0.2712626	0.06111977	0.23829684	0.026008965	0.26264226	0.2220973	0.05960935
8_binette_bin79	0.15712091	0.15238266	0.074936554	0.13858692	0.011774699	0.14948359	0.16115016	0.034522302	0.14004356	0.12287938	0.04609303	0.1409556	0.022888627	0.14967112	0.1937069	0.038722042	0.12042003	0.15838099	0.16103555	0.031438973	0.16794463	0.16426247	0.03347717	0.15960175	0.01181292	0.15243427	0.15761444	0.021267164
8_binette_bin8	0	0.33432454	0.16019219	0.49781024	0	0.2282983	0.43189704	0.06226499	0.07426586	0.27543592	0.099508435	0.4327185	0.017824925	0.33715373	0.46828362	0.078557275	0	0.3836479	0.53240836	0.057917893	0	0.2680438	0.08509171	0.45213172	0	0.31428286	0.42655745	0.02158571
8_binette_bin80	0.056451336	0.076786324	0.041273855	0.05878451	0.004946913	0.06903575	0.09115388	0.014141972	0.055161625	0.05938985	0.02130023	0.07436953	0.008424099	0.07306946	0.092485145	0.01735623	0.03428313	0.08971089	0.08772663	0.015005556	0.06288167	0.08061293	0.016820556	0.06949188	0.005115182	0.13935056	0.06969867	0.009018628
8_binette_bin81	0.12150498	0.31568447	0.14718044	0.31307402	0.008939613	0.29215452	0.32202485	0.06888501	0.14439178	0.2580763	0.0934279	0.34590378	0.024131829	0.28418997	0.37437987	0.07508565	0.09735144	0.33038744	0.3389688	0.06031455	0.12605153	0.3046829	0.069229335	0.34379297	0.008722922	0.30706012	0.34817618	0.031833682
8_binette_bin82	0.06433634	0.223418	0.09803243	0.19045085	0.004718643	0.21801399	0.1811875	0.046449944	0.11994744	0.16712868	0.070522614	0.16996889	0.016642958	0.18127395	0.24251698	0.05081455	0.08398228	0.19878386	0.19599064	0.045194414	0.10720043	0.24137002	0.038326878	0.20705801	0.0061616767	0.18993782	0.19749463	0.028452951
8_binette_bin83	0.33219934	0.18525727	0.09001444	0.15036117	0.023707254	0.1694215	0.18771234	0.037909307	0.2173064	0.14592914	0.052729942	0.18014778	0.03984638	0.17013718	0.21609777	0.04204788	0.19097546	0.20196427	0.19870734	0.0354488	0.28474692	0.19143964	0.04411912	0.17039138	0.024581052	0.21829724	0.16627315	0.02622687
8_binette_bin84	0.10575078	0.3047472	0.14964245	0.26719204	0.0076212613	0.2800429	0.31250152	0.065644674	0.13759845	0.24400005	0.09115846	0.2785506	0.023526756	0.27874282	0.36069208	0.073992	0.08703204	0.31798348	0.32049865	0.059934728	0.11841199	0.32182902	0.07402595	0.28458178	0.007683177	0.3111936	0.27223393	0.03565345
8_binette_bin85	0.2487762	0.36762458	0.17447314	0.3516515	0.016644835	0.3201464	0.3742157	0.07570019	0.2137871	0.31486052	0.103274	0.39150715	0.040605217	0.34491295	0.42604715	0.08200997	0.17199396	0.38611448	0.42226607	0.06635238	0.2301205	0.3318277	0.08722311	0.38418403	0.01626542	0.35235643	0.37334523	0.037259806
8_binette_bin86	0.38112405	0.31048402	0.15145639	0.2910882	0.028186262	0.27781233	0.31772164	0.06447664	0.26407635	0.24998318	0.088710725	0.32221422	0.049042955	0.2843968	0.3735529	0.07364209	0.22592331	0.34044692	0.34018815	0.059217162	0.33253387	0.30258495	0.073992245	0.31082377	0.026896518	0.3454165	0.29701462	0.037068773
8_binette_bin87	0.0973557	0.07171442	0.039775636	0.055995226	0.0060397373	0.074462496	0.086980864	0.016982784	0.103300214	0.05940209	0.022302115	0.06777176	0.014497602	0.06540342	0.10362242	0.019277945	0.08149412	0.08654067	0.08139085	0.014945938	0.12948623	0.08868741	0.017115911	0.06793901	0.007199531	0.093004465	0.0725046	0.014994795
8_binette_bin88	0.051689148	0.25755626	0.12670551	0.21483049	0.0037724527	0.21894306	0.2552565	0.051483136	0.09959166	0.19478631	0.072941914	0.23856618	0.015698636	0.22263382	0.29321602	0.058498506	0.051631153	0.28850025	0.24765769	0.04985832	0.074788496	0.24757545	0.05747112	0.24064848	0.0050017014	0.34976688	0.22204462	0.02950696
8_binette_bin89	0.04177886	0.49717584	0.2751875	0.45349902	0	0.40501463	0.5011071	0.09579069	0.1211998	0.40590444	0.13867974	0.51314557	0.019549979	0.47770223	0.5359359	0.10520468	0.046997946	0.57524127	0.5484436	0.09228518	0.0702989	0.43860376	0.11815419	0.48391336	0.004142271	0.66623133	0.4441815	0.04968758
8_binette_bin90	0.11374295	0.07898966	0.03637758	0.057268225	0.007177602	0.074340805	0.08719459	0.016851036	0.09604855	0.06085383	0.021475084	0.075156346	0.015647806	0.06922249	0.10540718	0.019511094	0.082868494	0.082989745	0.07926931	0.015726909	0.113966286	0.09100074	0.019368855	0.07042456	0.0075128553	0.08797964	0.076787464	0.012190506
unmapped	32.418545	39.364487	48.596214	41.024868	58.10423	41.502594	37.899227	55.73705	37.855686	37.32209	53.62196	36.713196	55.4322	37.051647	38.177563	55.95031	38.693584	40.708042	35.501183	56.728424	38.27606	42.551666	55.678505	37.71478	58.346092	38.647514	36.949944	51.767532
