contig	module_accession	completeness	pathway_name	pathway_class	matching_ko	missing_ko
ERR9966626_bin_2059.fasta	M00036	2.78	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00166	K00167,K00253,K00382,K00826,K01640,K01968,K01969,K05607,K09699
ERR9966626_bin_2059.fasta	M00065	1.85	GPI-anchor biosynthesis, core oligosaccharide	Pathway modules; Glycan metabolism; Glycan biosynthesis	K03859	K03434,K03857,K03858,K03860,K03861,K05283,K05284,K05285,K05286,K05287,K05288,K05310,K07541,K07542,K11001
ERR9966626_bin_22.fasta	M00549	33.33	Nucleotide sugar biosynthesis, glucose => UDP-glucose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01835	K00844,K00963
ERR9966626_bin_22.fasta	M00855	33.33	Glycogen degradation, glycogen => glucose-6P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01835	K00688,K01196
ERR9966626_bin_2267.fasta	M00086	100.0	beta-Oxidation, acyl-CoA synthesis	Pathway modules; Lipid metabolism; Fatty acid metabolism	K01897	
ERR9966626_bin_2267.fasta	M00050	50.0	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00088,K01951	K00940,K00942
ERR9966626_bin_2267.fasta	M00555	50.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00108	K00130
ERR9966626_bin_2267.fasta	M00854	50.0	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00700	K00703,K00975
ERR9966626_bin_2267.fasta	M00035	25.0	Methionine degradation	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00558	K00789,K01251,K01697
ERR9966626_bin_2267.fasta	M00565	16.67	Trehalose biosynthesis, D-glucose 1P => trehalose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00700	K00703,K00975,K01214,K01236,K06044
ERR9966626_bin_2267.fasta	M00868	12.5	Heme biosynthesis, animals and fungi, glycine => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231	K00228,K00643,K01599,K01698,K01719,K01749,K01772
ERR9966626_bin_2267.fasta	M00926	11.11	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231	K00435,K01599,K01698,K01719,K01749,K01772,K01845,K02492
ERR9966626_bin_2267.fasta	M00121	10.0	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231	K00228,K01599,K01698,K01719,K01749,K01772,K01845,K01885,K02492
ERR9966626_bin_2272.fasta	M00555	50.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K14085	K00108
ERR9966626_bin_2272.fasta	M00135	33.33	GABA biosynthesis, eukaryotes, putrescine => GABA	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K14085	K00274,K00657
ERR9966626_bin_2272.fasta	M00032	16.67	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	Pathway modules; Amino acid metabolism; Lysine metabolism	K14085	K00252,K00382,K00658,K00825,K07514,K14157,K15791
ERR9966626_bin_2272.fasta	M00160	7.69	V-type ATPase, eukaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02147	K02144,K02145,K02146,K02148,K02149,K02150,K02151,K02152,K02153,K02154,K03661,K03662
ERR9966626_bin_2432.fasta	M00082	50.0	Fatty acid biosynthesis, initiation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K11262	K00665
ERR9966626_bin_2432.fasta	M00050	25.0	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K01951	K00088,K00940,K00942
ERR9966626_bin_2432.fasta	M00874	16.67	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules; Lipid metabolism; Fatty acid metabolism	K11262	K00059,K00645,K03955,K07512,K09458,K22541
ERR9966626_bin_2432.fasta	M00158	6.67	F-type ATPase, eukaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02136	K02125,K02126,K02127,K02128,K02129,K02130,K02132,K02133,K02134,K02135,K02137,K02138,K02140,K02141
ERR9966626_bin_25.fasta	M00154	6.67	Cytochrome c oxidase	Pathway modules; Energy metabolism; ATP synthesis	K02256	K02257,K02258,K02259,K02260,K02261,K02262,K02263,K02264,K02265,K02266,K02267,K02268,K02270,K02272
ERR9966626_bin_259.fasta	M00083	100.0	Fatty acid biosynthesis, elongation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00667,K00668	
ERR9966626_bin_259.fasta	M00086	100.0	beta-Oxidation, acyl-CoA synthesis	Pathway modules; Lipid metabolism; Fatty acid metabolism	K01897	
ERR9966626_bin_259.fasta	M00555	100.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00108,K14085	
ERR9966626_bin_259.fasta	M00021	50.0	Cysteine biosynthesis, serine => cysteine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K17069	K00640
ERR9966626_bin_259.fasta	M00035	50.0	Methionine degradation	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789,K01697	K00552,K01251
ERR9966626_bin_259.fasta	M00042	50.0	Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00505,K01593	K00503,K00553
ERR9966626_bin_259.fasta	M00082	50.0	Fatty acid biosynthesis, initiation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00667,K00668	K11262
ERR9966626_bin_259.fasta	M00089	50.0	Triacylglycerol biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K13507,K15728	K00655,K11155
ERR9966626_bin_259.fasta	M00338	50.0	Cysteine biosynthesis, homocysteine + serine => cysteine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K01697	K01758
ERR9966626_bin_259.fasta	M00433	50.0	Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate	Pathway modules; Amino acid metabolism; Lysine metabolism	K01705,K05824	K01655,K17450
ERR9966626_bin_259.fasta	M00032	33.33	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	Pathway modules; Amino acid metabolism; Lysine metabolism	K14085,K14157	K00252,K00382,K00658,K00825,K07514,K15791
ERR9966626_bin_259.fasta	M00046	33.33	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K01464	K00207,K01431
ERR9966626_bin_259.fasta	M00051	33.33	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00226	K11540,K13421
ERR9966626_bin_259.fasta	M00081	33.33	Pectin degradation	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01051	K01184,K01213
ERR9966626_bin_259.fasta	M00093	33.33	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	Pathway modules; Lipid metabolism; Lipid metabolism	K01613	K00981,K00998
ERR9966626_bin_259.fasta	M00123	33.33	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00652	K00833,K01012,K01935
ERR9966626_bin_259.fasta	M00135	33.33	GABA biosynthesis, eukaryotes, putrescine => GABA	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K00128	K00274,K00657
ERR9966626_bin_259.fasta	M00176	33.33	Assimilatory sulfate reduction, sulfate => H2S	Pathway modules; Energy metabolism; Sulfur metabolism	K00390	K00392,K00860,K00958
ERR9966626_bin_259.fasta	M00307	33.33	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00627	K00163,K00382
ERR9966626_bin_259.fasta	M00345	33.33	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K00850	K01624,K08093,K08094
ERR9966626_bin_259.fasta	M00367	33.33	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00787	K00804,K01823
ERR9966626_bin_259.fasta	M00368	33.33	Ethylene biosynthesis, methionine => ethylene	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789	K01762,K05933
ERR9966626_bin_259.fasta	M00432	33.33	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K01649	K00052,K01702
ERR9966626_bin_259.fasta	M00842	33.33	Tetrahydrobiopterin biosynthesis, GTP => BH4	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01737	K00072,K01495
ERR9966626_bin_259.fasta	M00843	33.33	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01737	K01495,K17745
ERR9966626_bin_259.fasta	M00913	33.33	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00077,K00128	K00606,K01918,K13367
ERR9966626_bin_259.fasta	M00102	30.77	Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol	Pathway modules; Lipid metabolism; Sterol biosynthesis	K00511,K00559,K01852,K07750	K00222,K00223,K00227,K00801,K05917,K07748,K09827,K09829,K09831
ERR9966626_bin_259.fasta	M00017	28.57	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00641,K01739	K00003,K00133,K00548,K00928,K01760
ERR9966626_bin_259.fasta	M00019	25.0	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K01687	K00053,K00826,K01652,K01653
ERR9966626_bin_259.fasta	M00024	25.0	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K04518	K00832,K01850
ERR9966626_bin_259.fasta	M00030	25.0	Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K01705,K05824	K00143,K00290,K00293,K00838,K01655,K17450
ERR9966626_bin_259.fasta	M00037	25.0	Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K01593	K00502,K00543,K00669
ERR9966626_bin_259.fasta	M00050	25.0	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00088	K00940,K00942,K01951
ERR9966626_bin_259.fasta	M00053	25.0	Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K10808	K00940,K10807
ERR9966626_bin_259.fasta	M00101	25.0	Cholesterol biosynthesis, FPP => cholesterol	Pathway modules; Lipid metabolism; Sterol biosynthesis	K00511,K01852,K07750	K00213,K00222,K00227,K00801,K01824,K05917,K07748,K09828,K13373
ERR9966626_bin_259.fasta	M00130	25.0	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K05857	K00888,K00889,K00911
ERR9966626_bin_259.fasta	M00148	25.0	Succinate dehydrogenase (ubiquinone)	Pathway modules; Energy metabolism; ATP synthesis	K00235	K00234,K00236,K00237
ERR9966626_bin_259.fasta	M00366	25.0	C10-C20 isoprenoid biosynthesis, plants	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00787	K01823,K13789,K14066
ERR9966626_bin_259.fasta	M00632	25.0	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01785	K00849,K00965,K01784
ERR9966626_bin_259.fasta	M00912	25.0	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00463,K06210	K00452,K00486,K00767,K01432,K01556,K01916
ERR9966626_bin_259.fasta	M00936	25.0	Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K01593	K22450,K22588,K24541
ERR9966626_bin_259.fasta	M00950	25.0	Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00652	K01012,K01935,K25570
ERR9966626_bin_259.fasta	M00964	25.0	Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K19182	K14135,K19183,K19184
ERR9966626_bin_259.fasta	M00981	25.0	Geissoschizine biosynthesis, tryptophan => geissoschizine	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K01593	K01757,K12693,K23493
ERR9966626_bin_259.fasta	M00013	20.0	Malonate semialdehyde pathway, propanoyl-CoA => acetyl-CoA	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K05605	K00140,K00248,K07511,K23146
ERR9966626_bin_259.fasta	M00099	20.0	Sphingosine biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K12349	K00654,K04708,K04709,K04712
ERR9966626_bin_259.fasta	M00115	20.0	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K06210	K00278,K00767,K01916,K03517
ERR9966626_bin_259.fasta	M00121	20.0	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231,K01885	K00228,K01599,K01698,K01719,K01749,K01772,K01845,K02492
ERR9966626_bin_259.fasta	M00570	20.0	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K01687	K00053,K00826,K01652,K01653,K17989
ERR9966626_bin_259.fasta	M00573	20.0	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00652	K01012,K01935,K16593,K19563
ERR9966626_bin_259.fasta	M00577	20.0	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00652	K00833,K01012,K01906,K01935
ERR9966626_bin_259.fasta	M00953	20.0	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of phytochemical compounds	K00789	K05953,K14271,K18054,K22374
ERR9966626_bin_259.fasta	M00048	18.75	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules; Nucleotide metabolism; Purine metabolism	K11788	K00601,K00602,K00764,K01587,K01756,K01923,K01952
ERR9966626_bin_259.fasta	M00036	16.67	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K01640	K00166,K00167,K00253,K00382,K00826,K01968,K01969,K05607,K09699
ERR9966626_bin_259.fasta	M00072	16.67	N-glycosylation by oligosaccharyltransferase	Pathway modules; Glycan metabolism; Glycan biosynthesis	K12670	K07151,K12666,K12667,K12668,K12669
ERR9966626_bin_259.fasta	M00120	16.67	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00859	K00867,K00954,K01598,K01922
ERR9966626_bin_259.fasta	M00133	16.67	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K01480	K00797,K01584,K01611
ERR9966626_bin_259.fasta	M00572	16.67	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00059	K00208,K00647,K02169,K02170,K02372
ERR9966626_bin_259.fasta	M00609	16.67	Cysteine biosynthesis, methionine => cysteine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789	K01243,K07173,K17216,K17217,K17462
ERR9966626_bin_259.fasta	M00793	16.67	dTDP-L-rhamnose biosynthesis	Pathway modules; Biosynthesis of terpenoids and polyketides; Polyketide sugar unit biosynthesis	K00067	K00973,K01710,K01790
ERR9966626_bin_259.fasta	M00874	16.67	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00059	K00645,K03955,K07512,K09458,K11262,K22541
ERR9966626_bin_259.fasta	M00892	16.67	UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00972	K00621,K00820,K00844,K01810,K01836
ERR9966626_bin_259.fasta	M00014	14.29	Glucuronate pathway (uronate pathway)	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K05351	K00002,K00012,K00854,K03331,K12447,K13247,K16190
ERR9966626_bin_259.fasta	M00038	14.29	Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K00463	K00452,K00486,K01432,K01556,K03392,K10217
ERR9966626_bin_259.fasta	M00878	14.29	Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA	Pathway modules; Xenobiotics biodegradation; Aromatics degradation	K00074	K01692,K01912,K02609,K02610,K02611,K02612,K02613,K02615,K02618,K15866
ERR9966626_bin_259.fasta	M00914	14.29	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00077	K00606,K02201,K06982,K09722,K09735,K13038
ERR9966626_bin_259.fasta	M00034	12.5	Methionine salvage pathway	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789	K00797,K00815,K00899,K01243,K01611,K08963,K08967,K16054
ERR9966626_bin_259.fasta	M00114	12.5	Ascorbate biosynthesis, plants, fructose-6P => ascorbate	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K17497	K00225,K00966,K01809,K10046,K10047,K14190,K17744
ERR9966626_bin_259.fasta	M00868	12.5	Heme biosynthesis, animals and fungi, glycine => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231	K00228,K00643,K01599,K01698,K01719,K01749,K01772
ERR9966626_bin_259.fasta	M00001	11.11	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00850	K00134,K00844,K00873,K00927,K01623,K01689,K01803,K01810,K01834
ERR9966626_bin_259.fasta	M00065	11.11	GPI-anchor biosynthesis, core oligosaccharide	Pathway modules; Glycan metabolism; Glycan biosynthesis	K05287	K03434,K03857,K03858,K03859,K03860,K03861,K05283,K05284,K05285,K05286,K05288,K05310,K07541,K07542,K11001
ERR9966626_bin_259.fasta	M00088	11.11	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	Pathway modules; Lipid metabolism; Lipid metabolism	K01640	K00019,K00626,K01574,K01641
ERR9966626_bin_259.fasta	M00119	11.11	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00077	K00606,K00826,K01579,K01918
ERR9966626_bin_259.fasta	M00125	11.11	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K11752	K00793,K00794,K01497,K02858,K20884,K22912,K22949
ERR9966626_bin_259.fasta	M00786	11.11	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	Pathway modules; Biosynthesis of other secondary metabolites; Biosynthesis of other fungal compounds	K17475	K14132,K14134,K17825,K17826,K17827,K18279,K18280,K18281
ERR9966626_bin_259.fasta	M00926	11.11	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00231	K00435,K01599,K01698,K01719,K01749,K01772,K01845,K02492
ERR9966626_bin_259.fasta	M00938	10.0	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K10808	K00560,K00940,K00943,K01520,K10807
ERR9966626_bin_259.fasta	M00911	9.09	Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K14654	K00793,K00794,K00861,K00953,K01497,K02858,K14655
ERR9966626_bin_259.fasta	M00026	8.33	Histidine biosynthesis, PRPP => histidine	Pathway modules; Amino acid metabolism; Histidine metabolism	K00817	K00013,K00765,K01089,K01496,K01523,K01814,K02500,K02501
ERR9966626_bin_259.fasta	M00846	8.33	Siroheme biosynthesis, glutamyl-tRNA => siroheme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00589	K01698,K01719,K01749,K01845,K02304,K02492
ERR9966626_bin_259.fasta	M00055	7.69	N-glycan precursor biosynthesis	Pathway modules; Glycan metabolism; Glycan biosynthesis	K03847	K00729,K01001,K03842,K03843,K03844,K03845,K03846,K03848,K03849,K03850,K07432,K07441
ERR9966626_bin_259.fasta	M00872	6.67	O-glycan biosynthesis, mannose type (core M3)	Pathway modules; Glycan metabolism; Glycan biosynthesis	K00728	,K09654,K09668,K17547,K18207,K19872,K19873,K21031,K21032,K21052
ERR9966626_bin_259.fasta	M00917	5.26	Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol	Pathway modules; Lipid metabolism; Sterol biosynthesis	K00559	K00213,K00222,K00227,K01824,K01853,K05917,K08242,K08246,K09828,K14423,K14424,K23558
ERR9966626_bin_259.fasta	M00011	5.0	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00235	K00026,K00164,K00234,K00236,K00237,K00382,K00658,K01676,K01902,K01903
ERR9966626_bin_259.fasta	M00009	3.12	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00235	K00026,K00031,K00164,K00234,K00236,K00237,K00382,K00658,K01647,K01676,K01681,K01902,K01903
ERR9966626_bin_2992.fasta	M00005	100.0	PRPP biosynthesis, ribose 5P => PRPP	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00948	
ERR9966626_bin_2992.fasta	M00010	100.0	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00031,K01647,K01681	
ERR9966626_bin_2992.fasta	M00019	100.0	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00053,K00826,K01652,K01653,K01687	
ERR9966626_bin_2992.fasta	M00020	100.0	Serine biosynthesis, glycerate-3P => serine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00058,K00831,K22305	
ERR9966626_bin_2992.fasta	M00027	100.0	GABA (gamma-Aminobutyrate) shunt	Pathway modules; Amino acid metabolism; Other amino acid metabolism	K00135,K00823,K01580	
ERR9966626_bin_2992.fasta	M00028	100.0	Ornithine biosynthesis, glutamate => ornithine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00618,K00818,K01438,K12659	
ERR9966626_bin_2992.fasta	M00082	100.0	Fatty acid biosynthesis, initiation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00667,K00668,K11262	
ERR9966626_bin_2992.fasta	M00083	100.0	Fatty acid biosynthesis, elongation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00667,K00668	
ERR9966626_bin_2992.fasta	M00086	100.0	beta-Oxidation, acyl-CoA synthesis	Pathway modules; Lipid metabolism; Fatty acid metabolism	K01897	
ERR9966626_bin_2992.fasta	M00089	100.0	Triacylglycerol biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K11155,K13507,K13509,K15728	
ERR9966626_bin_2992.fasta	M00098	100.0	Acylglycerol degradation	Pathway modules; Lipid metabolism; Lipid metabolism	K01046,K01054	
ERR9966626_bin_2992.fasta	M00100	100.0	Sphingosine degradation	Pathway modules; Lipid metabolism; Lipid metabolism	K01634,K04718	
ERR9966626_bin_2992.fasta	M00134	100.0	Polyamine biosynthesis, arginine => ornithine => putrescine	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K01476	
ERR9966626_bin_2992.fasta	M00344	100.0	Formaldehyde assimilation, xylulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K00863,K01624,K03841,K17100	
ERR9966626_bin_2992.fasta	M00367	100.0	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00787,K00804,K01823	
ERR9966626_bin_2992.fasta	M00554	100.0	Nucleotide sugar biosynthesis, galactose => UDP-galactose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849,K00965	
ERR9966626_bin_2992.fasta	M00555	100.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00108,K14085	
ERR9966626_bin_2992.fasta	M00632	100.0	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00849,K00965,K01784,K01785	
ERR9966626_bin_2992.fasta	M00001	94.44	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00844,K00850,K00873,K01623,K01689,K01803,K01810,K15633	K00927
ERR9966626_bin_2992.fasta	M00002	90.0	Glycolysis, core module involving three-carbon compounds	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00873,K01689,K01803,K15633	K00927
ERR9966626_bin_2992.fasta	M00048	87.5	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00602,K00764,K01756,K01923,K01952,K11788,K11808	K00601
ERR9966626_bin_2992.fasta	M00003	85.71	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K01610,K01623,K01689,K01803,K03841,K15633	K00927
ERR9966626_bin_2992.fasta	M00017	85.71	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00133,K00549,K00641,K00928,K01739,K01760	K00003
ERR9966626_bin_2992.fasta	M00087	83.33	beta-Oxidation	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00232,K01692,K07513	K00022
ERR9966626_bin_2992.fasta	M00133	83.33	Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K00797,K01480,K01611	K01584
