Sample	Tool	accuracy_bp	accuracy_seq	adjusted_rand_index_bp	adjusted_rand_index_seq	binning type	f1_score_bp	f1_score_bp_cami1	f1_score_per_bp	f1_score_per_seq	f1_score_seq	f1_score_seq_cami1	misclassification_bp	misclassification_seq	percentage_of_assigned_bps	percentage_of_assigned_seqs	precision_avg_bp	precision_avg_bp_sem	precision_avg_bp_var	precision_avg_seq	precision_avg_seq_sem	precision_weighted_bp	precision_weighted_seq	rand_index_bp	rand_index_seq	rank	recall_avg_bp	recall_avg_bp_cami1	recall_avg_bp_sem	recall_avg_bp_sem_cami1	recall_avg_bp_var	recall_avg_bp_var_cami1	recall_avg_seq	recall_avg_seq_cami1	recall_avg_seq_sem	recall_avg_seq_sem_cami1	recall_weighted_bp	recall_weighted_seq
sample_22	COMEBin	0.011160128279790224	0.0012850725476221813	0.045433027693809025	-1.3027511100963678e-05	genome	0.01407872320298075	0.0025964505324865546	0.00805753907156251	0.002801293557069928	0.011384560530481275	0.001995479245794879	0.8642508049140586	0.9847291076487252	0.08221137718514548	0.0841517652054502	0.19507938943805875	0.009310017169626499	0.051399116881352944	0.09195186019205591	0.008567328678900858	0.13574919508594138	0.015270892351274788	0.9898309704476904	0.9916379993166022	NA	0.007302883216152147	0.0013069226484120524	0.0007781329141731203	0.00011095847149848917	0.00024704025950477744	1.0932862768785557e-05	0.006067914538506734	0.0010086845295038706	0.0007256150256146368	8.357133817971268e-05	0.004151992520406812	0.0015420870571466174
sample_23	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
sample_23	MetaBat2	0.002043698068884266	2.569683389309603e-05	0.005206616269914943	-1.5038353911722946e-06	genome	0.02623704013477133	0.0007359740817381751	0.022262092706031317	0.0015841710758684217	0.01215399285364333	0.0004298976257008929	0.9315523404937983	0.9991550128860535	0.029857822511799657	0.0304109180707845	0.2080209213728669	0.07505694861827547	0.07886963750241022	0.010905533881142576	0.0030956749884333834	0.06844765950620166	0.0008449871139465123	0.7400591417564746	0.7179866896036089	NA	0.014001503384192858	0.00036863916005383784	0.000400020626722989	0.00014148990344366722	6.464666672875659e-05	8.167912252811293e-06	0.013725251394494301	0.00021927065228679804	0.00041007475851557665	8.740824964152338e-05	0.013292726642495497	0.012651836167265831
sample_23	CONCOCT	0.010805031751807108	0.0006437056890220556	0.015881319531507208	1.3530454657282159e-05	genome	0.028649204767263906	0.0033621165005129363	0.02617542624803037	0.007776411890524354	0.024901785710014276	0.0024569106391342218	0.8981895619297678	0.9941525928173764	0.10612891916203565	0.11008395155632875	0.20585197260995977	0.01472920551558864	0.05684076772155707	0.09225473313458284	0.014188919889478922	0.10181043807023218	0.005847407182623513	0.9619921984959522	0.9641985696337279	NA	0.015395959616839282	0.001694899383552157	0.0005484907848043436	0.00026145879756125034	0.00012154022497017505	4.0332814665083175e-05	0.01439346519668608	0.0012450340758163728	0.00044740475503466596	0.00017223843751066784	0.015018314724905519	0.011604690186122167
sample_23	SemiBin2	0.004536651750782729	0.0005062276276939918	0.05645897782299107	4.2798426878941123e-05	genome	0.00794346953016509	0.0016086930896263237	0.005589145084882875	0.002781489592167353	0.006514847981097155	0.0013985472417641562	0.8344263439513463	0.9826919697768406	0.02739959881932931	0.029248136337121904	0.1592986237926837	0.007924271795596072	0.016640432124977036	0.028085926634683612	0.0013021847447369046	0.16557365604865368	0.017308030223159375	0.9841575485613809	0.9860990376931715	NA	0.004073292693287508	0.0008084285430744686	0.00028452638445097844	0.00010851862039095803	3.270592643329337e-05	7.136432328763452e-06	0.0036847881053437923	0.0007171284349265364	0.0002939512138761655	0.0001205523406339936	0.002842549441725734	0.0015122586746087014
sample_23	DAS Tool	0.0006990575718397159	5.653303456481127e-05	0.11573158466295497	0.000296143177210726	genome	0.003985509283489892	0.0004239499382347753	0.00300382884894553	0.00176322330691241	0.003980657763310971	0.0005534538376308062	0.8231433693335276	0.9862025713389777	0.0039526794624853145	0.004097360164254162	0.2476207408113003	0.05634118013202162	0.08570687162406052	0.10684301532379903	0.050252078410334335	0.17685663066647236	0.013797428661022263	0.9278630580920952	0.9229597664178896	NA	0.0020089216556268856	0.00021215658510572732	0.00016172519927591585	9.036476125363999e-05	1.0566636192657213e-05	3.315310771029506e-06	0.0020281095927804963	0.00027744551180332853	0.0001979164930512245	0.0001156949888024623	0.0015147783324803848	0.0009417889621819696
sample_23	MaxBin2	0.004476900309545095	0.0002993681148545688	0.03303978930871188	-0.00011426071986013496	genome	0.01164545535745164	0.002013733933575313	0.009199887169774152	0.004449920027495197	0.010102687766546643	0.0015834254095358506	0.8694998588901472	0.9917102501156295	0.03430571240360971	0.03611304551166251	0.19139772568113503	0.014840594507800857	0.03171502732967553	0.05650981143176143	0.008250307474538815	0.1305001411098528	0.008289749884370442	0.9697461938408761	0.9708765264220108	NA	0.006005425552822845	0.0010121917029417657	0.0003505509590020725	0.00019065028920858148	4.964593384233818e-05	1.762855339602814e-05	0.005547201537857372	0.000802962352929148	0.0003164353311104157	0.0001481029083085091	0.004768009095506691	0.0030412202912479154
sample_23	Binette	0.000684851066599258	4.753914270222766e-05	0.0359603094139061	-9.087682008010143e-05	genome	0.004837536349465176	0.00035067685266116695	0.003425330786759358	0.0023062161887617174	0.004113785693345706	0.00036666248134077395	0.8799923012104469	0.9923188706663899	0.005706726097633293	0.006189082443152179	0.14469500948421518	0.026178008294329133	0.016446914838191152	0.0159007165847762	0.002367923461422162	0.12000769878955311	0.007681129333610131	0.9147886715666047	0.9150952261405308	NA	0.0024598884589715655	0.0001755511555979769	0.0002031868513148169	6.797898751506141e-05	1.667909820508072e-05	1.894668524864879e-06	0.002362502645145597	0.00018546965892952494	0.00020510942655621323	7.806214166613069e-05	0.0017374612167162084	0.0013567928295554704
sample_23	COMEBin	0.014881687953782882	0.0011833392007770723	0.054860299954439876	4.3353319472343826e-05	genome	0.012851157387412425	0.003634600282762524	0.011053706769113603	0.0030699169044199194	0.009975690961569257	0.0027503873492228485	0.8338891163161214	0.9873061815174695	0.08958887957097286	0.09322168915567913	0.19677443758620072	0.009741694563495915	0.051341231615929225	0.07592183939149476	0.008856508383776352	0.1661108836838786	0.012693818482530494	0.9897801756199909	0.9914852032286197	NA	0.006642486017391982	0.001834240171621494	0.0005683709506248123	0.00018755292398441723	0.0001305103971557177	2.986450830154379e-05	0.005338574393236678	0.0014005624571301388	0.00046034939881445307	0.00014370291610529912	0.005717072226850461	0.0017460998630358753
sample_24	Gold standard	1.0	1.0	1.0	1.0	genome	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	NA	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
